RECEIPT_ID,USER_ID,BARCODE,FINAL_QUANTITY,FINAL_SALE,PURCHASE_DATE,SCAN_DATE,STORE_NAME
9e75318f-e027-4eae-b719-ce0ff5fcf877,6568fa509cb6a4f05dc9e0db,4774037,1.0,10.99,2024-07-12,2024-07-15 18:48:59.868000+00:00,COSTCO
9e75ec1f-af21-4dc3-bb26-73867710ebd7,6428a0c83d4434e63c1953db,49000000443,1.0,2.28,2024-07-19,2024-07-19 12:52:16.249000+00:00,WALMART
9e772ff9-8664-4bd1-9ed9-1c4a210c3aac,5ecce50e8a891013de7e2683,840093101686,1.0,8.99,2024-06-22,2024-06-25 18:26:41.562000+00:00,LEWIS DRUG
9e793ba7-a909-4ec0-abd4-08199c7cef9c,638dc89a90ad5449ec5b732a,311111937223,1.0,2.32,2024-07-22,2024-07-23 13:43:29.329000+00:00,WALMART
9e8548ab-157d-4fef-aa6a-f969219d9792,652b2495befaf7bae90ffbc5,25866592261,1.0,11.67,2024-07-29,2024-08-09 09:31:13.428000+00:00,WALMART
9e85ff0a-b23b-41fd-9221-ebf7949e517c,61fed0b0074a180ce36185f9,30100111238,1.0,8.98,2024-06-12,2024-06-28 08:15:47.006000+00:00,SAM'S CLUB
9e87a4fa-6584-4044-a296-b3824be4b49e,5b8da096dba6df1364f07e86,310310430153,1.0,5.97,2024-08-29,2024-08-29 11:06:31.550000+00:00,WALMART
9e87cffe-108f-474e-8ab1-d29d329ef2c0,5e17be3adaccde120584a7c5,755795175029,1.0,4.98,2024-08-18,2024-08-20 16:00:09.153000+00:00,WALMART
9e88f025-bf52-4e0f-a125-6db773565085,630bb45626e94d16041f1b3a,64144282432,2.0,2.88,2024-07-20,2024-07-23 15:00:58.003000+00:00,WALMART
9e8abd29-9bad-4096-b9cb-898801445bf7,6138b0cc084ac961d9ac7a09,78742375847,1.0,1.12,2024-07-20,2024-07-26 16:13:17.666000+00:00,WALMART
9e8d040b-37e7-4762-8a62-5f33b58cd7ee,5e27631995e71b135157c710,13764027756,1.0,9.59,2024-08-29,2024-08-30 07:04:56.304000+00:00,COSTCO
9e8d4d6b-3b73-4023-ae72-a5a64897f1dc,64a3b15a127ddb5d7f02b8eb,311111585134,1.0,15.99,2024-07-20,2024-07-20 19:27:21.738000+00:00,COSTCO
9e906994-6eea-4a0c-b866-7c19fce1e6dd,6666224ce04f743a096e5eb0,13130060530,1.0,4.52,2024-07-27,2024-08-14 00:28:48.482000+00:00,WALMART
9e90855a-a287-46c4-b4f0-4629e19524eb,649c9a85127ddb5d7f015c5c,41840831485,1.0,1.25,2024-07-04,2024-07-07 14:22:52.076000+00:00,DOLLAR TREE STORES INC
9e90dc46-a32b-45b0-8900-8a108df3c9ff,610218594ceebd4e2283ead5,50428312506,1.0,4.86,2024-07-18,2024-07-19 21:11:50.738000+00:00,CVS
9e927881-2893-4d05-bc95-3e5a9fb43557,5f656d00feb7181614aa5867,78742285443,1.0,1.42,2024-08-14,2024-08-14 15:19:24.560000+00:00,WALMART
9e9a73e0-5825-436d-a520-60c8788955f9,62e849eda6565cf0534e83dc,852717003313,1.0,9.49,2024-06-30,2024-07-01 11:11:56.530000+00:00,TARGET
9e9ec0b2-7d1e-4941-8e67-aa410fbb1dde,61365f0d584ef61a94829317,34000490387,1.0,1.25,2024-08-15,2024-08-15 13:46:26.499000+00:00,DOLLAR TREE STORES INC
9ea1871a-4548-4847-8113-9ba5bd88ef43,5b60dc386dad681a5f66b744,311111185198,1.0,3.99,2024-09-07,2024-09-08 11:33:48.862000+00:00,KROGER
9ea6d86a-9f68-47f0-ba96-7a1cb0d439ad,613eb082cb59cb0558dd9773,78742012285,1.0,1.42,2024-06-12,2024-06-13 15:58:38.487000+00:00,WALMART
9ea7a3d6-210c-4a34-a825-246f4003767e,5d59aeb8b292773b8348f0c9,49000031171,1.0,2.28,2024-09-02,2024-09-03 12:44:08.382000+00:00,WALMART
9ea910c0-37e8-430c-a991-0e4b0b8df726,62f3ec0b678af3b6c971d86b,24300031038,2.0,5.84,2024-08-17,2024-08-19 14:57:17.473000+00:00,WALMART
9eaa8288-ba81-4eb7-a14a-a4ac769ac87d,650109785e31ab607f0a9dc8,51500700303,1.0,9.28,2024-07-05,2024-07-05 18:10:48.272000+00:00,WALMART
9eabdae4-e3ff-4bb6-9f82-3958fb372c52,66660a1e7c0469953bfd0601,311111523358,1.0,3.5,2024-08-13,2024-08-13 17:01:10.053000+00:00,MARKET BASKET
9eae227e-0147-400a-aa77-2a4b415aa154,638af7ed02a4e512e0541121,52100016023,1.0,1.34,2024-07-10,2024-07-10 18:03:56.796000+00:00,FRY'S FOOD STORE
9eb62671-c6a6-49cb-9b04-20d386d0aa49,66647c417c0469953bfcc865,79400511706,1.0,6.33,2024-06-22,2024-06-22 21:01:00.533000+00:00,WALMART
9eb8e135-f2a3-416e-8665-a1324bdf8a37,5c22c54245ffac2c272a2002,729630500086,1.0,2.58,2024-06-30,2024-07-02 18:02:23.922000+00:00,WALMART
9eb9c9e3-09a0-4fd6-957d-a2e5f50bac3c,5eba0dd4a5f62f13a538f473,21130302635,1.0,7.39,2024-09-03,2024-09-03 17:08:37.976000+00:00,SAFEWAY
9ec37d36-cb56-4236-91c6-565246d6979b,6314fb04198485e890fa7a17,75450042061,2.0,2.6,2024-08-18,2024-08-18 14:42:03.603000+00:00,WEE
9ec6052f-0ca3-45a9-a761-74ef74102d4b,5e52df0c82e32c1342e5ed88,44300106376,1.0,1.59,2024-07-13,2024-07-14 16:21:34.546000+00:00,KING SOOPERS
9ec90c52-716c-4b08-b0c7-179ad029ff2b,5c51ed5aa1147112c337e15d,681131075695,1.0,3.74,2024-08-26,2024-09-02 12:30:28.607000+00:00,WALMART
9ecbf3c3-e77f-4b0c-9773-b550035854b7,60cb9879c9f317314a560fc9,852442002001,1.0,1.08,2024-06-16,2024-06-21 11:40:22.521000+00:00,WALMART
9ecd354c-a52e-4948-bb30-c93f543baec3,66676c71e04f743a096e8b89,44000006785,1.0,1.25,2024-07-14,2024-07-15 09:39:29.937000+00:00,DOLLAR TREE STORES INC
9ecf329b-455e-4659-af68-0f8b28ede421,626ef2be6e5c916767645c92,34000943159,1.0,1.0,2024-08-02,2024-08-02 16:52:23.377000+00:00,WALMART
9ed29d5b-1e71-4d07-bde2-47b4c5fe1b5f,6001bcb40c978d12b276ae23,72250021081,1.0,2.87,2024-08-27,2024-08-28 14:36:20.623000+00:00,WALMART
9ed77b10-4c57-4408-b1ad-c41fa1611d7e,62bba24bcc43018bbbfcc4fd,28400200608,1.0,4.25,2024-06-29,2024-06-29 14:12:20+00:00,DOLLAR GENERAL STORE
9ed89a69-1114-4916-80b8-d476e0ebf473,652479047933bcf6ee7a0ab9,39156000916,1.0,1.99,2024-06-29,2024-07-05 17:51:04.088000+00:00,FOOD DEPOT
9ed9726e-683b-4a67-9263-c22b6989a954,5e1a73d5128c2c120ee41796,78742294735,1.0,1.98,2024-07-30,2024-08-01 09:03:26.251000+00:00,WALMART
9edc221e-5398-4bcd-86b7-cb2c820c60bf,640d37509a24fe3c365a8432,30772112571,1.0,8.0,2024-09-02,2024-09-05 13:05:20.024000+00:00,WALGREENS
9edcbf72-7eaf-42a4-9c7b-05c54f47eb84,6606ff37828f877fdee8b348,311111423818,1.0,5.79,2024-07-21,2024-07-25 11:38:34.871000+00:00,PUBLIX
9edf2686-2bd9-4c1d-9713-f3d19b093af5,5e66483fb882b1666a7b0095,73731071090,1.0,4.88,2024-06-15,2024-06-17 14:18:22.972000+00:00,WALMART
9edfa13e-a006-43f1-bfe8-e0886a9c0d27,61f5bd5c2c06476b46a3d7cf,72030013398,1.0,3.48,2024-08-19,2024-08-19 08:15:33.449000+00:00,WALMART
9ee100a3-ca97-4c68-979e-fb54cea5fabe,6640dd9fb7b24d45d93b09c6,41270878487,1.0,1.88,2024-08-30,2024-08-30 14:28:44.404000+00:00,IGA
9ef1a563-756c-44f6-8255-93941982d62f,61996e425889930cbd64887a,54100011602,1.0,5.99,2024-07-08,2024-07-09 17:49:50.180000+00:00,VONS
9ef1a563-756c-44f6-8255-93941982d62f,61996e425889930cbd64887a,73731004159,1.0,7.99,2024-07-08,2024-07-09 17:49:50.180000+00:00,VONS
9ef414c5-5bfa-46c4-a159-156cd0ad5e99,66643c3b7c0469953bfcc225,78742072531,1.0,2.22,2024-07-29,2024-07-29 10:59:43.180000+00:00,WALMART
9ef7f9ea-8f11-49fb-8cd7-3be541a40e09,619e2c30f6305b3daddecb7a,70200790063,1.0,3.98,2024-08-08,2024-08-08 15:34:43.725000+00:00,WALMART
9ef95c51-b85d-40cc-9662-2b6883d853bd,6480d4439d0c925cdc8edd7c,37000386018,1.0,6.29,2024-08-18,2024-08-18 22:18:06.837000+00:00,TARGET
9efbc13d-ea60-456d-bd46-272387e61212,60a5363facc00d347abadc8e,35000766120,1.0,1.25,2024-06-17,2024-06-17 09:58:35.994000+00:00,DOLLAR TREE STORES INC
9efe51da-7f71-4c6c-bfee-00af2331089c,624c8b8b70c07012cd5e2353,78742199740,1.0,1.47,2024-08-12,2024-08-12 14:51:15.229000+00:00,WALMART
9f02e057-f642-49db-b066-3a1fe4351098,6669f506e04f743a096ede07,87848230646,1.0,2.89,2024-07-12,2024-07-12 07:22:26.439000+00:00,FOOD CITY
9f0c2481-8b8b-4284-8a83-cee5a848a645,62fdb8170d9dbaff18c01450,30772018460,1.0,6.0,2024-07-30,2024-07-30 15:01:15.026000+00:00,DOLLAR GENERAL STORE
9f0cc15b-5ee2-412e-bd7f-49395a4e4e53,60b7f3871e0d563a17b5c5b3,302993938163,1.0,7.97,2024-07-18,2024-07-19 10:03:34.398000+00:00,WALMART
9f0e49a5-4993-4123-bbbc-104d9265dcb1,619be73c06570b5913a14466,681131699587,1.0,5.68,2024-07-29,2024-07-29 15:21:00.923000+00:00,WALMART
9f10dfc0-e1d0-4462-b37c-e69cfe2203bf,639d83113916bf05ce600cd6,79200049058,1.0,2.19,2024-07-20,2024-07-21 20:12:18.986000+00:00,TARGET
9f11036f-3cde-4e22-96f8-fd634fd2e429,65f24bc896ce12ad9079d03f,89686170795,1.0,3.29,2024-07-27,2024-07-28 12:58:48.225000+00:00,ASTAN FOOD MAK
9f179aec-0a92-4a5b-871b-63cd17f7f850,62e834b8a6565cf0534e6d26,50400751163,1.0,2.94,2024-08-28,2024-08-28 19:47:00.854000+00:00,WALMART
9f1c448a-e769-4bf8-bba8-183682b8e68e,5dbf6df66d6a6f2c503754a9,74329123382,1.0,1.47,2024-07-20,2024-08-01 06:03:50.168000+00:00,WALMART
9f1e9040-8b9c-421a-9689-411baf3c92e9,665cd1f47c0469953bfb9acc,312547427357,1.0,4.4,2024-06-21,2024-06-21 17:42:36.602000+00:00,CVS
9f1f6877-8574-4f2f-8213-feac75dfb6cb,6299487cd96666557032ce64,311111870339,1.0,0.0,2024-08-17,2024-08-20 05:57:12.396000+00:00,KROGER
9f22648f-598c-437c-9dc2-b4d68ad3e2b1,62e3ba62a6565cf0534b42fd,29700001391,1.0,1.44,2024-09-05,2024-09-05 19:36:46.220000+00:00,WALMART
9f251d85-6e39-4d71-91bd-0e20c6347b6e,6487f6669d0c925cdc902ada,28400324205,1.0,2.32,2024-07-19,2024-07-19 20:13:54.460000+00:00,WALMART
9f28e40c-2e0d-4577-aede-c3407edddea4,6308034cdd9c692ad854a99f,41449001869,2.0,5.52,2024-07-02,2024-07-17 08:54:08.040000+00:00,WALMART
9f2eea12-9912-470f-83e9-85adcfd036de,58bd684be4b0883d67f336d5,78742181561,2.0,3.94,2024-06-15,2024-06-22 08:45:24.685000+00:00,WALMART
9f341f17-df09-449a-9b2c-124cbf0401f3,630f4dcb84dfb2eabc2ecc44,41390001352,1.0,7.64,2024-08-05,2024-08-06 07:38:17.611000+00:00,WALMART
9f3494ec-58d2-4bca-aa5c-1c5ec9a056d6,5fab59e2bc7a1548b0cd1b77,311111398390,1.0,5.98,2024-08-13,2024-08-13 20:04:00.010000+00:00,ALDI
9f34def3-9dec-41a2-8ddc-6aa50489066f,624f9cc773a32929e1f5c071,44000046316,1.0,5.0,2024-08-24,2024-08-26 10:01:39.292000+00:00,DOLLAR GENERAL STORE
9f3524da-ac3d-4528-a15b-18be6ff4b8c5,651614d65eb1a36ecdf10276,28400737425,1.0,9.99,2024-07-24,2024-07-24 17:54:30.649000+00:00,MARKET BASKET
9f379705-3e6b-4898-91d9-8816e4bedce9,655ca69ba225ea102b82e373,24300865404,1.0,1.98,2024-09-06,2024-09-06 19:31:10.096000+00:00,WALMART
9f3a64f6-8948-46d6-ad4a-441984174b58,5dc8605592ad0e12e2938035,49000000443,1.0,2.35,2024-08-17,2024-08-26 11:55:00.217000+00:00,DOLLAR GENERAL STORE
9f3cd034-9969-4ea2-8595-49c5c8a0e6c2,618f0a985e388d4f5133abeb,73731071403,1.0,5.58,2024-08-14,2024-08-15 09:57:35.737000+00:00,WALMART
9f3da333-a9bb-4886-9018-2dfd7e643653,64d2e0f73cb069b5eaca8750,70890512006,1.0,1.16,2024-07-12,2024-07-12 13:40:09.744000+00:00,WALMART
9f3daee3-f64e-45ae-bd52-d0e2ae6b3d20,5f51ab58348fc315f7d02883,11111610736,1.0,1.25,2024-07-21,2024-07-21 19:34:24.582000+00:00,DOLLAR TREE STORES INC
9f4605e0-2e6d-4f21-b983-e162f8e85dbb,66706ea086cc41b000cbb69d,311111324054,1.0,2.79,2024-08-09,2024-08-10 19:42:43.656000+00:00,CASEY'S GENERAL STORE
9f48d7ef-a142-4b40-8185-85a38a77567d,61ee131092b88c1007e74721,96619440047,1.0,5.69,2024-06-27,2024-07-04 11:09:13.525000+00:00,COSTCO
9f4a3f21-cefa-4451-9d7c-4a3d61c66029,5f14f619ebd0f11482cc1d2c,48477,1.0,1.28,2024-06-30,2024-06-30 14:06:48.833000+00:00,FOOD LION
9f4cc44a-b8e2-4a37-9a66-8ed670b54847,60e05c814e1a596efdc658a6,25600086575,1.0,3.5,2024-08-09,2024-08-09 17:54:26.907000+00:00,THE GIANT CO
9f4f211f-3280-4ca7-9170-06664063fd64,5ffaedf7699f921255ceb048,14100087847,1.0,6.98,2024-06-22,2024-07-01 08:34:30.336000+00:00,WALMART
9f4f9b77-1744-4968-abe9-4c33c481de7f,61bba0ec8e32cc093a28a0f2,78742333779,1.0,1.28,2024-08-22,2024-08-22 14:59:06.842000+00:00,WALMART
9f4fbc80-9fc7-48b4-a9f1-7ad0885308d2,648647cf9d0c925cdc8fd744,46100001073,1.0,2.97,2024-06-18,2024-06-18 12:38:44.473000+00:00,WALMART
9f5791bc-3895-4963-b4b6-138eea079992,5e4ad612164813133fde2eb5,41789006210,1.0,1.99,2024-08-10,2024-08-15 20:32:17.204000+00:00,HY-VEE
9f5a23d8-ff25-4591-83ec-1d18a387757b,6050f51001218871ce7a7c0f,34000175147,1.0,3.0,2024-06-15,2024-06-17 07:28:35.617000+00:00,ACME
9f5b80db-9e58-460b-8cb9-1280e5fc7521,5f1e1714f1a92f14b27e1a34,757528048075,1.0,1.98,2024-08-25,2024-08-29 15:22:33.986000+00:00,WALMART
9f5d186e-78ba-4e83-8c3e-a75970468e29,6357585f872fb61c0e82178c,220002821704,1.0,3.32,2024-07-20,2024-07-20 18:20:49.092000+00:00,WALMART
9f60afd8-fc1a-46a8-aae1-c9d83bac3783,5c3fa83a984b3012aa4279d9,948968,1.0,2.29,2024-08-10,2024-08-10 12:37:50.142000+00:00,PUBLIX
9f61e2d9-8e30-4ad3-bc43-df6caf6080c7,60aadb7ced309f41bc58a9e5,29200907964,1.0,1.48,2024-08-24,2024-08-25 10:43:52.446000+00:00,WALMART
9f624eb5-bd86-44e6-aaf2-b59339b75c85,62893be61ec71241a98013c3,-1,1.0,0.46,2024-07-13,2024-07-13 16:56:58.611000+00:00,CVS
9f694767-cb13-4771-a578-64b213ba3fc9,6383ca25d6f2a49c499c000d,44000031114,1.0,3.88,2024-08-24,2024-08-27 07:31:46.115000+00:00,WALMART
9f69dc36-bbe3-4bb7-b344-136d5e55935b,658c9e3fa19104bccf2d8833,884912004727,1.0,4.93,2024-07-13,2024-07-22 08:59:07.726000+00:00,WALMART
9f701adc-e444-41d0-9c96-6c37d1bd4c42,5e081f5ef3aee111fb2e8187,78742128276,1.0,8.72,2024-08-14,2024-08-15 10:39:12.250000+00:00,WALMART
9f709f3b-cbdd-4598-bf11-6e338a936609,5e41c359ec438b12573cc1c6,38000138812,1.0,1.97,2024-07-18,2024-07-18 10:10:08.426000+00:00,WALMART
9f71d778-ce3c-4568-b508-ceb355244f0f,63812072d6f2a49c4997af16,24000010920,1.0,3.48,2024-07-14,2024-07-14 15:38:38.798000+00:00,WALMART
9f78650a-e7b5-4899-a126-fd872d7499f4,614cb8a3d828044a0cc46575,28400517737,1.0,5.5,2024-06-15,2024-06-14 11:33:52.532000+00:00,DOLLAR GENERAL STORE
9f7c5561-199a-4118-b75e-b9c52a7b23a7,64c267bc0617f5214e9a7a01,46100411063,1.0,3.49,2024-08-31,2024-08-31 16:10:39.253000+00:00,FOOD LION
9f7d0473-fb12-4724-91a2-5df18b2f9a24,61ec9b388aef051cb152aa26,25600007860,1.0,3.9,2024-07-22,2024-07-22 09:55:40.640000+00:00,WALMART
9f7e13e5-4615-4e73-9cd8-8fc705084806,5daea62f4cb4b805de7bc6c6,811068019329,1.0,5.87,2024-06-13,2024-06-14 19:04:14.414000+00:00,WALMART
9f843272-2932-46fd-900e-6ec55c88c1ed,64c86a06f8e155199884cceb,13764027220,1.0,3.57,2024-07-17,2024-07-18 18:36:24.799000+00:00,AMAZONFRESH
9f843bc7-e881-4d5c-bc2f-9ca0df331285,5e8ce3e8fb6e3913e133e989,10700708106,1.0,4.75,2024-06-12,2024-06-12 18:33:29.357000+00:00,FAMILY DOLLAR
9f878336-16f6-4b8b-9448-bc3aae4ceb43,613a46dba882675002de6d07,80000006738,1.0,3.52,2024-06-15,2024-06-19 15:16:43.665000+00:00,WINCO FOODS
9f89a2b8-20e8-4b57-9e92-49fe09a01f7a,6609a086828f877fdee90252,41780002419,1.0,4.49,2024-08-25,2024-09-03 22:34:56.581000+00:00,JEWEL OSCO
9f8c5beb-6111-4055-88c1-91fe2517b86c,64616d998570d7dec4546c26,21000013425,1.0,1.25,2024-08-10,2024-08-10 16:44:19.557000+00:00,KROGER
9f8fe74d-045a-44da-b35a-65ffffc31398,61d8c83d7b387703bbe5ddd7,39400016144,2.0,4.44,2024-07-06,2024-07-25 17:24:40.178000+00:00,WALMART
9f94fb92-05d7-4d6d-8b6f-a16a6f3e6701,61a95fc607acef7276e807d2,48001716162,1.0,0.93,2024-07-03,2024-07-05 14:27:33.819000+00:00,WALMART
9f9795cf-fb43-45ed-b4b5-8c7cd301e02e,652c501e88a3a884364e08c2,78742048390,1.0,1.97,2024-08-29,2024-08-29 11:42:04.607000+00:00,WALMART
9f9795cf-fb43-45ed-b4b5-8c7cd301e02e,652c501e88a3a884364e08c2,78742369747,1.0,2.52,2024-08-29,2024-08-29 11:42:04.607000+00:00,WALMART
9f97bbb7-45db-4d90-b6f9-3ce994a7c854,62ffcf010d9dbaff18c09d1e,24000011859,1.0,0.78,2024-08-21,2024-08-23 10:15:01.813000+00:00,WALMART
9f9bd3c8-06e3-4bd9-9da9-a6aea317f69a,60c4fcf56a5424190170801e,39400016144,1.0,2.48,2024-08-26,2024-08-26 16:43:45.268000+00:00,WALMART
9f9f92e8-b125-4d23-8d4e-798210f99208,634b10d9305e3734394640cf,14100070832,1.0,3.84,2024-08-11,2024-08-11 22:03:19.265000+00:00,WALMART
9fa460cd-beb4-4b04-9f15-f19cd92400ec,6485b8d49d0c925cdc8fafb0,28400147408,1.0,3.98,2024-07-07,2024-07-08 19:17:56.984000+00:00,WALMART
9fa60af5-ca82-4955-8945-9321dce99d76,6274027adbe3d43484c7c5b6,44000000578,1.0,4.45,2024-06-23,2024-06-27 11:42:06.509000+00:00,PUBLIX
9fa93b23-f05b-49c6-a99c-1a1c25a49616,6384a1cdd6f2a49c499d6a67,24300043024,1.0,4.44,2024-08-23,2024-08-26 17:32:27.317000+00:00,INGLES
9faf29a2-a7ce-4464-9d6a-267d3833b51d,5b5234d9d287a9646effc4f9,22000287335,1.0,4.12,2024-07-05,2024-07-05 12:09:11.954000+00:00,WALMART
9fb0bfb1-9f0e-40f5-b6fa-ea82a0aad87a,631e5cabb2906b770eb1bd4c,41449001869,1.0,2.76,2024-07-25,2024-07-25 21:55:49.418000+00:00,WALMART
9fb6778a-b0bc-47c8-aeb2-c42afc1f0f8a,6309483426e94d16041dfa76,603084493685,1.0,8.47,2024-07-17,2024-07-18 11:50:59.805000+00:00,WALMART
9fb8ce71-80e6-48e9-9690-d83329a6b4b2,62362f8c6b3216539e9d2eda,311111838940,1.0,4.29,2024-09-04,2024-09-04 17:31:04.757000+00:00,PUBLIX
9fbdb638-804c-4750-9529-6875970b14ed,61146dc4796c9355a98f0d95,21000052295,1.0,1.98,2024-06-25,2024-06-26 00:51:56.431000+00:00,WALMART
9fc41ec6-fb8e-4ec6-bd7e-8dc802ccb066,648cc94453dce8cc0c7f68ad,70844705553,1.0,3.1,2024-08-02,2024-08-04 12:40:16.085000+00:00,WALMART
9fc8ccbf-c6b0-4293-954f-18f785aae8c0,644cae5091077b349727d52d,729776500100,1.0,4.98,2024-06-24,2024-06-24 17:32:52.954000+00:00,WALMART
9fd6c22b-008d-4c30-b50a-ac10e7d2cddb,647df3b3a55bb77a0e28f9be,78742114538,1.0,1.98,2024-09-07,2024-09-07 10:10:46.625000+00:00,WALMART
9fd7e5bc-b0a8-4715-87ce-e32469af208f,655d35cc50f017da4e465f51,80878043026,1.0,5.99,2024-08-29,2024-09-03 22:33:21.729000+00:00,TARGET
9fdc5b69-003f-41a7-883e-e35409b90c41,6315fb7ab2906b770eaa7914,72140027612,1.0,7.98,2024-07-15,2024-07-15 09:34:30.919000+00:00,WALMART
9fdd260a-144e-491e-9378-46c25815a1fb,5f8b3ac1c7e498165b16b54f,17000003245,1.0,4.59,2024-08-16,2024-08-18 04:48:13.866000+00:00,CVS
9fdfe1ba-e534-4789-8225-2a7d2730a86b,65ca2a64fe555d15f288512c,311111336675,1.0,1.25,2024-06-15,2024-06-15 13:24:23.230000+00:00,DOLLAR TREE STORES INC
9fe15873-41cb-43f1-8fba-8aa8144f7929,66075e2e828f877fdee8c4bd,311111423818,1.0,5.79,2024-07-23,2024-07-23 16:18:29.296000+00:00,WINN-DIXIE
9fe1b102-c251-4722-a957-a0b915ba7f76,65cd1a2816cc391732119c3a,45605,1.0,1.69,2024-07-18,2024-07-26 03:05:54.894000+00:00,SPROUTS FARMERS MARKET
9fe213cc-ad0c-460d-b8d7-9c62539bb5f5,65f1d85496ce12ad9079afd2,11110088932,1.0,1.79,2024-07-22,2024-07-24 14:46:33.152000+00:00,KROGER
9feae729-efd2-4199-a434-45cb3609ca6a,61e0b46b3e74916ca55259c8,76808003888,1.0,2.69,2024-07-05,2024-07-05 14:49:27.777000+00:00,TARGET
9ff1406f-8613-4b4b-be83-648b5a0869fd,5e2f528ba36c9e1344c53879,511111503972,1.0,0.0,2024-08-02,2024-08-03 08:12:01.463000+00:00,KROGER
9ff16c27-3963-460e-a5a8-a8d17b0fa8a0,5eb18f1058c88114143cf8a6,78742199757,1.0,1.58,2024-09-06,2024-09-07 09:23:35.173000+00:00,WALMART
9ff53627-1d7c-4537-90a5-e5045dea1163,63686df0790995659d9e9f7a,850018802208,1.0,32.99,2024-07-12,2024-07-15 11:22:12.300000+00:00,BLISS BEAUTY SUPPLY
9ff76d32-3369-4abc-8a8f-ef4b9436ad5d,5e2fb391a36c9e1344ca3cfc,72030019895,1.0,2.99,2024-08-03,2024-08-17 11:11:55.762000+00:00,FOOD CITY
9ff7dad6-4bb8-4c17-9880-9a5718d79d96,605e9561ffb95d74d962becb,16000288829,1.0,2.98,2024-06-22,2024-06-22 15:29:17.974000+00:00,WALMART
9ff89b7a-d45a-4a48-93c0-02ad05860cb4,5ee0fa0c0a349613f7b002bf,41331024723,1.0,2.28,2024-09-01,2024-09-03 14:35:16.265000+00:00,WALMART
9fff10ae-51bb-4afa-a856-54f76e0e0551,60e8b1a4796c4c0d90bba928,12000181177,1.0,3.72,2024-07-18,2024-07-19 08:31:39.767000+00:00,WALMART
a0030666-df04-49d1-973c-afe531683ccb,5cfe7aa27ac8344b1f85d3c4,311111460905,1.0,3.28,2024-07-14,2024-07-16 08:51:21.622000+00:00,PUBLIX
a004a700-4841-4b47-9f17-41b210dc36ba,6409d4bd507a5144b14b95cf,30000623619,1.0,6.78,2024-08-24,2024-08-24 19:47:44.583000+00:00,SAM'S CLUB
a0116ec4-7007-4493-8fee-41f8159d5c63,622d2d3775ad807fabcec186,52100371603,1.0,6.98,2024-08-31,2024-09-03 08:32:29.518000+00:00,WALMART
a011b60a-7340-4d0f-bb3f-b0750da7c24c,6477ef8ca55bb77a0e280a1b,49000055412,1.0,1.85,2024-07-08,2024-07-08 11:05:06.997000+00:00,DOLLAR GENERAL STORE
a01510b7-108f-4ce7-bce3-c5fe7da5014a,63545cc7102021663329d090,311111775344,1.0,2.79,2024-07-14,2024-07-14 12:37:42.522000+00:00,PUBLIX
a0154988-a365-4781-8b4b-88e63723564f,5a2442e3e4b0298fd69e27d9,37000736394,1.0,1.97,2024-09-06,2024-09-06 17:13:16.697000+00:00,WALMART
a0157a2d-8aec-4424-b92a-41a6a92128fd,60f707a38db49c7ab8e283eb,28400596688,1.0,3.98,2024-07-27,2024-07-27 23:00:45.561000+00:00,WALMART
a0180fa7-d893-4d79-aef2-909814ba074a,65e6109dfe555d15f28b77d8,70462008241,1.0,4.5,2024-08-16,2024-08-19 08:02:25.898000+00:00,FAMILY DOLLAR
a01a1f5f-c622-423d-ab1e-aa68f70f0706,62799ab6f857ab151ecc9c2c,52000011227,1.0,2.79,2024-06-17,2024-06-19 03:13:59.958000+00:00,SAFEWAY
a01a2bb8-6d4f-4904-9719-09e9c403abdc,5e3d8bbff8f61412f02c79fc,28400200592,1.0,4.25,2024-08-17,2024-08-18 18:31:15.117000+00:00,DOLLAR GENERAL STORE
a01b730c-6255-4a69-aadf-b03445a129e5,5fb4912cef46ef1293dccf57,46600033871,1.0,1.18,2024-06-19,2024-06-20 16:27:56.084000+00:00,WALMART
a01bb3e0-6c89-4aaf-9ef6-a785ff4ac64c,6032c617521dd912dc8cbeb0,45300005492,1.0,2.64,2024-08-16,2024-08-16 18:31:48.655000+00:00,WALMART
a01c7b2b-a6c1-42ac-b037-944186097573,5d5bbd8e62fb4a4522ec391c,29700001483,1.0,1.44,2024-07-01,2024-07-02 04:41:58.360000+00:00,WALMART
a0216ee4-703b-4293-9474-376978721f84,5f714917429e8f16cc088dd1,27331032319,1.0,6.98,2024-09-06,2024-09-05 20:46:27.065000+00:00,SAM'S CLUB
a02172d1-f4be-44e9-a7ff-c278f63312fb,656fc8ccbc6a13d85a5e089d,52336341456,1.0,2.99,2024-07-20,2024-07-23 11:25:18.585000+00:00,ULTA BEAUTY
a0238750-0e4a-48b5-868d-1b47ec059ed5,65dfe80d16cc39173213b455,78742359700,1.0,3.98,2024-08-21,2024-08-22 09:09:45.299000+00:00,WALMART
a0246111-e404-40c6-a157-b91409e78917,6643776ae04f743a0969795e,884912396402,1.0,4.93,2024-09-02,2024-09-02 08:29:37.894000+00:00,WALMART
a0246836-b679-4e81-860c-88c5b607591e,64b9c7ff0617f5214e98feac,78742123769,1.0,4.94,2024-08-26,2024-08-26 10:08:56.411000+00:00,WALMART
a02dfbb4-742a-476f-8a1b-4cb3246eba8f,64b17268480825afb3d42bd8,44000051099,1.0,3.92,2024-07-01,2024-07-16 12:52:02.122000+00:00,WALMART
